id,name,censor,duration,genre1,genre2,genre3,date,releasemonth,year,director 1,director 2,director 3,writers 1,writers 2,writers 3,stars 1,stars 2,stars 3,Country 1,Country 2,Country 3,Language 1,Language 2,Language 3,budget,opening weekend,country,date.1,month.1,year.1,gross,country.1,date.2,month.2,year.2,production company 1,production company 2,production company 3,sound 1,sound 2,sound 3,color,major wins,major nominations,minor wins,minor nominations,releasemonthnum
tt0787474,The Boxtrolls,PG,96,Animation,Adventure,Comedy,26,September,2014,Graham Annable, Anthony Stacchi, ,Irena Brignull (screenplay), Adam Pava (screenplay) , ,Ben Kingsley, Jared Harris, Nick Frost ,USA, , ,English, , ,nan,17275239,USA,26,September,2014,nan, , , , ,Laika Entertainment  , , ,, , ,Color,,1.0,8.0,55.0,9
tt1355630,If I Stay,PG-13,107,Drama,Fantasy,Music,22,August,2014,R.J. Cutler, , ,Shauna Cross (screenplay), Gayle Forman (novel), ,Chloë Grace Moretz, Mireille Enos, Jamie Blackley ,USA, , ,English, , ,11000000,15679190,USA,22,August,2014,50461335,USA,31,October,2014,DiNovi Pictures, Metro-Goldwyn-Mayer (MGM), New Line Cinema  ,SDDS , Datasat , Dolby Digital,,,,,,8
tt1205537,Jack Ryan: Shadow Recruit,PG-13,105,Action,Drama,Thriller,17,January,2014,Kenneth Branagh, , ,Adam Cozad, David Koepp , ,Chris Pine, Kevin Costner, Keira Knightley ,USA , Russia, ,English , Russian, ,60000000,18034726,USA,17,January,2014,50549107,USA,28,March,2014,Paramount Pictures, Skydance Productions, Di Bonaventura Pictures  ,SDDS , Datasat , Dolby Digital ,,,,,,1
tt2262227,The Book of Life,PG,95,Animation,Adventure,Comedy,17,October,2014,Jorge R. Gutiérrez (as Jorge R. Gutierrez), , ,Jorge R. Gutiérrez (as Jorge R. Gutierrez), Douglas Langdale (as Doug Langdale), ,Diego Luna, Zoe Saldana, Channing Tatum ,USA, , ,English , Spanish, ,nan,17005218,USA,17,October,2014,nan, , , , ,Reel FX Creative Studios, Twentieth Century Fox, Chatrone  ,, , ,Color,,1.0,2.0,26.0,10
tt1826590,About Last Night,R,100,Comedy,Romance,nan,14,February,2014,Steve Pink, , ,Leslye Headland (screenplay), Tim Kazurinsky (based on the screenplay by) , ,Kevin Hart, Michael Ealy, Regina Hall ,USA, , ,English, , ,12500000,27838201,USA,14,February,2014,48637684,USA,25,April,2014,Screen Gems, Olive Bridge Entertainment, Rainforest Films  ,SDDS , Datasat , Dolby Digital,,,,,,2
tt2106361,Into the Storm,PG-13,89,Action,Thriller,nan,8,August,2014,Steven Quale, , ,John Swetnam, , ,Richard Armitage, Sarah Wayne Callies, Matt Walsh ,USA, , ,English, , ,50000000,17346427,USA,8,August,2014,47553512,USA,7,November,2014,Broken Road Productions, New Line Cinema, RatPac-Dune Entertainment  ,SDDS , Datasat , Dolby Digital ,,,,,,8
tt1872194,The Judge,R,141,Crime,Drama,nan,10,October,2014,David Dobkin, , ,Nick Schenk (screenplay), Bill Dubuque (screenplay) , ,Robert Downey Jr., Robert Duvall, Vera Farmiga ,USA, , ,English, , ,50000000,13116226,USA,10,October,2014,47105085,USA,9,January,2015,Warner Bros., Big Kid Pictures, Team Downey  ,Dolby Digital , Datasat , SDDS,,,1.0,3.0,8.0,10
tt1742044,Jersey Boys,R,134,Biography,Drama,Music,20,June,2014,Clint Eastwood, , ,Marshall Brickman (screenplay), Rick Elice (screenplay) , ,John Lloyd Young, Erich Bergen, Michael Lomenda ,USA, , ,English, , ,40000000,13319371,USA,20,June,2014,47034272,USA,19,September,2014,Four Seasons Partnership, GK Films, Malpaso Productions  ,SDDS , Datasat , Dolby Digital,,,,,,6
tt1086772,Blended,PG-13,117,Comedy,Romance,nan,23,May,2014,Frank Coraci, , ,Ivan Menchell, Clare Sera, ,Adam Sandler, Drew Barrymore, Wendi McLendon-Covey ,USA, , ,English, , ,40000000,18185000,USA,23,May,2014,46280507,USA,22,August,2014,Gulfstream Pictures, Happy Madison Productions, Karz Entertainment  ,SDDS , Datasat , Dolby Digital,,,,,,5
tt0435651,The Giver,PG-13,97,Drama,Romance,Sci-Fi,15,August,2014,Phillip Noyce, , ,Michael Mitnick (screenplay), Robert B. Weide (screenplay) , ,Brenton Thwaites, Jeff Bridges, Meryl Streep ,USA , South Africa , Canada,English, , ,25000000,12305016,USA,15,August,2014,45089048,USA,5,December,2014,Asis Productions, Canada Film Capital, Department of Trade and Industry of South Africa  ,Dolby Digital, , ,,,,,,8
tt2170593,St. Vincent,PG-13,102,Comedy,Drama,nan,24,October,2014,Theodore Melfi, , ,Theodore Melfi (screenplay), , ,Bill Murray, Melissa McCarthy, Naomi Watts ,USA, , ,English , Spanish, ,13000000,109878,USA,10,October,2014,44134898,USA,27,February,2015,Chernin Entertainment, Crescendo Productions, Goldenlight Films  ,Dolby Digital, , ,,,2.0,6.0,17.0,10
tt2369135,Need for Speed,PG-13,132,Action,Crime,Drama,14,March,2014,Scott Waugh, , ,George Gatins (screenplay), George Gatins (story) , ,Aaron Paul, Dominic Cooper, Imogen Poots ,USA , UK , France ,English, , ,66000000,17844939,USA,14,March,2014,43568507,USA,13,June,2014,DreamWorks SKG, Reliance Entertainment, Electronic Arts  ,SDDS , Datasat , Dolby Digital,,,,,,3
tt2911666,John Wick,R,101,Action,Thriller,nan,24,October,2014,Chad Stahelski, David Leitch (uncredited), ,Derek Kolstad, , ,Keanu Reeves, Michael Nyqvist, Alfie Allen ,USA, , ,English , Russian , Hungarian,20000000,14150000,USA,24,October,2014,42996986,USA,9,January,2015,Thunder Road Pictures, 87Eleven, MJW Films  ,, , ,Color,,,,,10
tt2562232,Birdman or ,R,119,Comedy,Drama,nan,14,November,2014,Alejandro G. Iñárritu, , ,Alejandro G. Iñárritu, Nicolás Giacobone , ,Michael Keaton, Zach Galifianakis, Edward Norton ,USA, , ,English, , ,22000000,424397,USA,17,October,2014,42335698,USA,10,April,2015,New Regency Pictures, M Prods, Grisbi Productions,Dolby Digital , Datasat, ,,4.0,,175.0,255.0,11
tt2557490,A Million Ways to Die in the West,R,116,Comedy,Western,nan,30,May,2014,Seth MacFarlane, , ,Seth MacFarlane, Alec Sulkin , ,Seth MacFarlane, Charlize Theron, Liam Neeson ,USA, , ,English , Navajo , Mandarin,40000000,16797385,USA,30,May,2014,42615685,USA,11,July,2014,Bluegrass Films, Fuzzy Door Productions, Media Rights Capital  ,SDDS , Datasat , Dolby Digital,,,,,,5
tt2978462,Dolphin Tale 2,PG,107,Drama,Family,nan,12,September,2014,Charles Martin Smith, , ,Charles Martin Smith, Karen Janszen (characters) , ,Morgan Freeman, Ashley Judd, Nathan Gamble ,USA, , ,English, , ,36000000,15873397,USA,12,September,2014,42019483,USA,12,December,2014,Alcon Entertainment, Boxing Cat Films, Color Force  ,SDDS , Datasat , Dolby Digital ,,,,,,9
tt2333784,The Expendables 3,PG-13,126,Action,Adventure,Thriller,15,August,2014,Patrick Hughes, , ,Sylvester Stallone (screenplay), Creighton Rothenberger (screenplay) , ,Sylvester Stallone, Jason Statham, Jet Li ,USA , France , Bulgaria,English , Spanish, ,90000000,15879645,USA,15,August,2014,39292022,USA,10,October,2014,Lionsgate, Millennium Films, Nu Image / Millennium Films  ,Dolby Atmos , Datasat , Dolby Digital ,,,,,,8
tt2183034,Earth to Echo,PG,91,Adventure,Family,Sci-Fi,2,July,2014,Dave Green, , ,Henry Gayden (screenplay), Henry Gayden (story) , ,Teo Halm, Astro, Reese Hartwig ,USA, , ,English, , ,13000000,8364658,USA,4,July,2014,38916903,USA,17,October,2014,Panay Films, Walt Disney Studios  , ,Dolby Digital , Datasat, ,,,,,,7
tt1956620,Sex Tape,R,94,Comedy,nan,nan,18,July,2014,Jake Kasdan, , ,Kate Angelo (screenplay), Jason Segel (screenplay) , ,Jason Segel, Cameron Diaz, Rob Corddry ,USA, , ,English, , ,40000000,14608152,USA,18,July,2014,38543473,USA,19,September,2014,Escape Artists, LStar Capital, Media Rights Capital  ,SDDS , Datasat , Dolby Digital,,,,,,7
tt2305051,Wild,R,115,Adventure,Biography,Drama,19,December,2014,Jean-Marc Vallée, , ,Nick Hornby (screenplay)," Cheryl Strayed (memoir ""Wild: From Lost to Found on the Pacific Crest Trail"")", ,Reese Witherspoon, Laura Dern, Gaby Hoffmann ,USA, , ,English, , ,15000000,606810,USA,5,December,2014,37877959,USA,1,May,2015,Fox Searchlight Pictures, Pacific Standard  , ,Dolby Digital, , ,,,2.0,8.0,62.0,12
tt1647668,Million Dollar Arm,PG,124,Biography,Drama,Sport,16,May,2014,Craig Gillespie, , ,Tom McCarthy (screenplay) (as Thomas McCarthy), , ,Jon Hamm, Aasif Mandvi, Alan Arkin ,USA, , ,English , Hindi, ,25000000,10515659,USA,16,May,2014,36447959,USA,15,August,2014,Walt Disney Pictures, Roth Films, Mayhem Pictures  ,Datasat , Dolby Digital, ,,,,,,5
tt2980516,The Theory of Everything,PG-13,123,Biography,Drama,Romance,26,November,2014,James Marsh, , ,Anthony McCarten (screenplay), Jane Hawking (book), ,Eddie Redmayne, Felicity Jones, Tom Prior ,UK, , ,English , French , Latin ,15000000,208763,USA,7,November,2014,35887263,USA,10,April,2015,Working Title Films  , , ,Dolby Digital, , ,,1.0,,24.0,114.0,11
tt2039393,The Gambler,R,111,Crime,Drama,Thriller,25,December,2014,Rupert Wyatt, , ,William Monahan (screenplay), James Toback, ,Mark Wahlberg, Jessica Lange, John Goodman ,USA, , ,English, , ,25000000,9300000,USA,26,December,2014,33631221,USA,6,February,2015,Paramount Pictures, Winkler Films  , ,Datasat , Dolby Digital, ,,,,,,12
tt2473682,Paranormal Activity: The Marked Ones,R,84,Fantasy,Horror,Thriller,3,January,2014,Christopher Landon, , ,Christopher Landon," Oren Peli (based on the film ""Paranormal Activity"" by)", ,Andrew Jacobs, Jorge Diaz, Gabrielle Walsh ,USA, , ,English , Spanish, ,5000000,18343611,USA,3,January,2014,32453345,USA,14,February,2014,Paramount Pictures, Blumhouse Productions, Solana Films  ,Datasat , Dolby Digital, ,,,,,,1
tt1371150,This Is Where I Leave You,R,103,Comedy,Drama,nan,19,September,2014,Shawn Levy, , ,Jonathan Tropper (screenplay), Jonathan Tropper (novel), ,Jason Bateman, Tina Fey, Jane Fonda ,USA, , ,English, , ,19800000,11558149,USA,19,September,2014,34290142,USA,28,November,2014,21 Laps Entertainment, Spring Creek Productions, Warner Bros.  ,SDDS , Datasat , Dolby Digital,,,,,,9
tt2872718,Nightcrawler,R,117,Crime,Thriller,nan,31,October,2014,Dan Gilroy, , ,Dan Gilroy, , ,Jake Gyllenhaal, Rene Russo, Bill Paxton ,USA, , ,English, , ,8500000,10441000,USA,31,October,2014,32279955,USA,23,January,2015,Bold Films, Sierra / Affinity, Nightcrawler  ,Dolby Digital , Datasat, ,,,1.0,42.0,112.0,10
tt3713166,Unfriended,nan, ,nan,nan,nan,,,,Levan Gabriadze (as Leo Gabriadze), , ,Nelson Greaves, , ,Heather Sossaman, Matthew Bohrer, Courtney Halverson ,USA, , ,English, , ,1000000,15845115,USA,17,April,2015,31537320,USA,14,May,2015,Bazelevs Production, Blumhouse Productions  , ,Datasat , SDDS , Dolby Digital,,,,,,nan
tt2883512,Chef,R,114,Comedy,Drama,nan,30,May,2014,Jon Favreau, , ,Jon Favreau, , ,Jon Favreau, Robert Downey Jr., Scarlett Johansson ,USA, , ,English , Spanish, ,11000000,204961,USA,9,May,2014,31237528,USA,5,September,2014,Aldamisa Entertainment, Kilburn Media  , ,Dolby Digital, , ,,,,,,5
tt2172934,3 Days to Kill,PG-13,117,Action,Drama,Thriller,21,February,2014,McG, , ,Adi Hasak (screenplay), Luc Besson (screenplay) , ,Kevin Costner, Hailee Steinfeld, Connie Nielsen ,USA , France, ,English , French , German ,28000000,12242218,USA,21,February,2014,30688364,USA,9,May,2014,EuropaCorp, Relativity Media, Wonderland Sound and Vision  ,SDDS , Datasat , Dolby Digital,,,,,,2
tt2377322,Deliver Us from Evil,R,118,Horror,Mystery,Thriller,2,July,2014,Scott Derrickson, , ,Scott Derrickson (screenplay), Paul Harris Boardman (screenplay) , ,Eric Bana, Edgar Ramirez, Olivia Munn ,USA, , ,English , Spanish , Latin ,30000000,9740471,USA,4,July,2014,30523568,USA,1,August,2014,Screen Gems, Jerry Bruckheimer Films, LStar Capital  ,SDDS , Datasat , Dolby Digital,,,,,,7
tt2473602,Get on Up,PG-13,139,Biography,Drama,Music,1,August,2014,Tate Taylor, , ,Jez Butterworth (screenplay), John-Henry Butterworth (screenplay) , ,Chadwick Boseman, Nelsan Ellis, Dan Aykroyd ,USA , UK, ,English, , ,nan,13585915,USA,1,August,2014,nan, , , , ,Imagine Entertainment, Jagged Films, Wyolah Films  ,, , ,Color,,,,,8
tt2247476,When the Game Stands Tall,PG,115,Drama,Sport,nan,22,August,2014,Thomas Carter, , ,Scott Marshall Smith (screenplay), Scott Marshall Smith (story) , ,Jim Caviezel, Alexander Ludwig, Michael Chiklis ,USA, , ,English, , ,15000000,8381509,USA,22,August,2014,30127963,USA,31,October,2014,Affirm Films, Mandalay Pictures  , ,SDDS , Dolby Digital , Datasat,,,,,,8
tt1972779,The Best of Me,PG-13,118,Drama,Romance,nan,17,October,2014,Michael Hoffman, , ,J. Mills Goodloe (screenplay), Will Fetters (screenplay) , ,James Marsden, Michelle Monaghan, Luke Bracey ,USA, , ,English, , ,26000000,10003827,USA,17,October,2014,26761283,USA,9,January,2015,DiNovi Pictures, Relativity Media  , ,Dolby Digital, , ,,,,,,10
tt2223990,Draft Day,R,110,Drama,Sport,nan,11,April,2014,Ivan Reitman, , ,Scott Rothman, Rajiv Joseph, ,Kevin Costner, Chadwick Boseman, Jennifer Garner ,USA, , ,English, , ,27000000,9783603,USA,11,April,2014,28831145,USA,13,June,2014,Summit Entertainment, OddLot Entertainment, Montecito Picture Company,Dolby Digital , Datasat, ,,,,,,4
tt1800246,That Awkward Moment,R,94,Comedy,Romance,nan,31,January,2014,Tom Gormican, , ,Tom Gormican, , ,Zac Efron, Michael B. Jordan, Miles Teller ,USA, , ,English, , ,8000000,8742109,USA,31,January,2014,26049082,USA,28,March,2014,Treehouse Pictures, Aversano Films, What If It Barks Films  ,Dolby Digital, , ,,,,,,1
tt2339741,The Woman in Black 2: Angel of Death,PG-13,98,Drama,Horror,Thriller,2,January,2015,Tom Harper, , ,Jon Croker (screenplay), Jon Croker , ,Helen McCrory, Jeremy Irvine, Phoebe Fox ,UK , USA , Canada,English, , ,1000000,15027415,USA,2,January,2015,26496583,USA,13,March,2015,Alliance Films, Alliance Films, Da Vinci Media Ventures  ,Dolby Digital, , ,,,,,,1
tt0365907,A Walk Among the Tombstones,R,114,Crime,Drama,Mystery,19,September,2014,Scott Frank, , ,Scott Frank (screenplay), Lawrence Block (novel), ,Liam Neeson, Dan Stevens, David Harbour ,USA, , ,English , Spanish, ,28000000,12758780,USA,19,September,2014,25977365,USA,17,October,2014,1984 Private Defense Contractors, Cross Creek Pictures, Da Vinci Media Ventures  ,Datasat , Dolby Digital, ,,,,,,9
tt1065073,Boyhood,R,165,Drama,nan,nan,15,August,2014,Richard Linklater, , ,Richard Linklater, , ,Ellar Coltrane, Patricia Arquette, Ethan Hawke ,USA, , ,English , Spanish, ,4000000,387618,USA,11,July,2014,25359200,USA,27,February,2015,IFC Productions, Detour Filmproduction  , ,Dolby Digital, , ,,1.0,,167.0,199.0,8
tt2784678,Top Five,R,102,Comedy,Romance,nan,12,December,2014,Chris Rock, , ,Chris Rock, , ,Chris Rock, Rosario Dawson, Gabrielle Union ,USA, , ,English, , ,nan,6894814,USA,12,December,2014,nan, , , , ,IAC Films, Jax Media  , ,, , ,Color,,,,,12
tt2402157,The November Man,R,108,Action,Crime,Thriller,27,August,2014,Roger Donaldson, , ,Michael Finch (screenplay), Karl Gajdusek (screenplay) , ,Pierce Brosnan, Luke Bracey, Olga Kurylenko ,USA , UK, ,English , Russian, ,15000000,10105877,USA,29,August,2014,24984868,USA,17,October,2014,Relativity Media, Irish DreamTime, SPD Films  ,Dolby Digital, , ,,,,,,8
tt2318092,Endless Love,PG-13,104,Drama,Romance,nan,14,February,2014,Shana Feste, , ,Shana Feste (screenplay), Joshua Safran (screenplay) , ,Gabriella Wilde, Alex Pettyfer, Bruce Greenwood ,USA, , ,English, , ,20000000,14407605,USA,14,February,2014,23393765,USA,14,March,2014,Bluegrass Films, Fake Empire, Universal Pictures  ,SDDS , Datasat , Dolby Digital,,,,,,2
tt2883434,Black or White,PG-13,121,Drama,nan,nan,30,January,2015,Mike Binder, , ,Mike Binder, , ,Kevin Costner, Octavia Spencer, Gillian Jacobs ,, , ,English, , ,nan,6456000,USA,30,January,2015,nan, , , , ,BlackWhite, Sunlight Productions, Treehouse Films (II)  ,, , ,,,,,,1
tt1921064,Pompeii,PG-13,105,Action,Adventure,Drama,21,February,2014,Paul W.S. Anderson, , ,Janet Scott Batchler (screenplay), Lee Batchler (screenplay) , ,Kit Harington, Emily Browning, Kiefer Sutherland ,Canada , Germany , USA,English, , ,100000000,10340823,USA,21,February,2014,23219748,USA,18,April,2014,TriStar Pictures, FilmDistrict, Constantin Film International  ,, , ,Color,,,,,2
tt2209764,Transcendence,PG-13,119,Drama,Mystery,Romance,18,April,2014,Wally Pfister, , ,Jack Paglen, , ,Johnny Depp, Rebecca Hall, Morgan Freeman ,UK , China , USA,English, , ,100000000,10886386,USA,18,April,2014,23014504,USA,13,June,2014,Alcon Entertainment, DMG Entertainment, Straight Up Films  ,SDDS , Datasat , Dolby Digital ,,,,,,4
tt2870612,"As Above, So Below",R,93,Horror,Mystery,Thriller,29,August,2014,John Erick Dowdle, , ,John Erick Dowdle (screenplay), Drew Dowdle (screenplay), ,Perdita Weeks, Ben Feldman, Edwin Hodge ,USA, , ,English , French , Latin,6000000,10284110,USA,29,August,2014,21197315,USA,3,October,2014,Legendary Pictures, Universal Pictures, Brothers Dowdle Productions  ,Dolby Digital , Datasat , SDDS,,,,,,8
tt1430612,Brick Mansions,PG-13,90,Action,Crime,Drama,25,April,2014,Camille Delamarre, , ,Luc Besson (screenplay), Luc Besson (screenplay) , ,Paul Walker, David Belle, RZA ,France , Canada, ,English , Chinese, ,28000000,9516855,USA,25,April,2014,20285518,USA,20,June,2014,EuropaCorp, Transfilm International, Brick Mansions Productions Inc  ,Dolby Digital , SDDS , DTS,,,,,,4
tt1043726,The Legend of Hercules,PG-13,99,Action,Adventure,Fantasy,10,January,2014,Renny Harlin, , ,Sean Hood, Daniel Giat , ,Kellan Lutz, Gaia Weiss, Scott Adkins ,USA, , ,English, , ,70000000,8868318,USA,10,January,2014,18821279,USA,7,March,2014,Millennium Films  , , ,, , ,Color,,,,,1
tt1418377,"I, Frankenstein",PG-13,92,Action,Fantasy,Sci-Fi,24,January,2014,Stuart Beattie, , ,Stuart Beattie (screenplay), Kevin Grevioux (screen story) , ,Aaron Eckhart, Bill Nighy, Miranda Otto ,Australia , USA, ,English, , ,65000000,8610441,USA,24,January,2014,19059018,USA,14,March,2014,Hopscotch Features, Lakeshore Entertainment, Lionsgate  ,Dolby Digital , Datasat , SDDS ,,,,,,1
tt3316960,Still Alice,PG-13,101,Drama,nan,nan,20,February,2015,Richard Glatzer, Wash Westmoreland, ,Richard Glatzer (screenplay), Wash Westmoreland (screenplay) , ,Julianne Moore, Alec Baldwin, Kristen Stewart ,USA , France, ,English, , ,4100000,411000,USA,23,January,2015,18656400,USA,24,April,2015,Lutzus-Brown, Killer Films, BSM Studio  ,Dolby Digital, , ,,1.0,,27.0,32.0,2
tt2205401,Addicted,R,106,Drama,Thriller,nan,10,October,2014,Bille Woodruff, , ,Christina Welsh (screenplay), Ernie Barbarash (screenplay) , ,Sharon Leal, Boris Kodjoe, John Newberg ,, , ,Spanish , English, ,nan,nan, , , , ,17382982,USA,28,November,2014,Codeblack Entertainment, Codeblack Films, Lionsgate  ,, , ,,,,,,10
tt2828996,A Haunted House 2,R,86,Comedy,Fantasy,nan,18,April,2014,Michael Tiddes, , ,Marlon Wayans, Rick Alvarez , ,Marlon Wayans, Jaime Pressly, Cedric the Entertainer ,USA, , ,English, , ,3500000,8843875,USA,18,April,2014,17314483,USA,6,June,2014,Baby Way Productions, Automatik Entertainment, IM Global Octane  ,Dolby Digital, , ,,,,,,4
tt1121096,Seventh Son,PG-13,102,Action,Adventure,Fantasy,6,February,2015,Sergey Bodrov (as Sergei Bodrov), , ,Charles Leavitt (screenplay), Steven Knight (screenplay) , ,Ben Barnes, Julianne Moore, Jeff Bridges ,USA , UK , Canada ,English, , ,95000000,7217640,USA,6,February,2015,17176900,USA,13,March,2015,China Film Co., Legendary Pictures, Moving Picture Company (MPC)  ,Dolby Digital , Datasat , SDDS ,,,,,,2
tt1972571,A Most Wanted Man,R,122,Crime,Drama,Thriller,1,August,2014,Anton Corbijn, , ,Andrew Bovell (screenplay), John le Carré (novel) , ,Philip Seymour Hoffman, Rachel McAdams, Daniel Brühl ,UK , USA , Germany,English , Turkish, ,15000000,2686526,USA,25,July,2014,17237244,USA,7,November,2014,Lionsgate, Film4, Demarest Films  ,Dolby Digital, , ,,,,,,8
tt2465140,The Single Moms Club,PG-13,111,Comedy,Drama,nan,14,March,2014,Tyler Perry, , ,Tyler Perry, , ,Nia Long, Wendi McLendon-Covey, Amy Smart ,, , ,English, , ,nan,nan, , , , ,15986272,USA,25,April,2014,Lionsgate, Tyler Perry Company, The  ,, , ,,,,,,3
tt2752758,Devil's Due,R,89,Horror,Mystery,nan,17,January,2014,Matt Bettinelli-Olpin, Tyler Gillett, ,Lindsay Devlin, , ,Allison Miller, Zach Gilford, Sam Anderson ,USA, , ,English , Spanish , Latin,7000000,9145358,USA,17,January,2014,15818967,USA,14,March,2014,Twentieth Century Fox Film Corporation, Davis Entertainment, TSG Entertainment  ,Dolby, , ,,,,,,1
tt2465146,And So It Goes,PG-13,94,Comedy,Drama,Romance,25,July,2014,Rob Reiner, , ,Mark Andrus, , ,Michael Douglas, Diane Keaton, Sterling Jerins ,USA, , ,English, , ,30000000,4642329,USA,25,July,2014,15155772,USA,26,September,2014,ASIG Productions, Castle Rock Entertainment, Envision Entertainment  ,Dolby Digital, , ,,,,,,7
